1;H=56;T=34;Hs=0.0;sp=2;sf=7;rx_timestamp=0; rssi=0; snr=0.0; sfrx=0; sftx=7; tx_trials=0; tx_power=2; tx_time_on_air=67; tx_counter=1; tx_frequency=868000000
389;H=67;T=30;Hs=38.689;sp=2;sf=7;rx_timestamp=493394935; rssi=-125; snr=-11.0; sfrx=7; sftx=7; tx_trials=0; tx_power=2; tx_time_on_air=72; tx_counter=389; tx_frequency=868000000
393;H=64;T=30;Hs=38.79586;sp=2;sf=7;rx_timestamp=493394935; rssi=-125; snr=-11.0; sfrx=7; sftx=7; tx_trials=0; tx_power=2; tx_time_on_air=78; tx_counter=393; tx_frequency=868000000
397;H=61;T=30;Hs=38.47524;sp=2;sf=7;rx_timestamp=493394935; rssi=-125; snr=-11.0; sfrx=7; sftx=7; tx_trials=0; tx_power=2; tx_time_on_air=78; tx_counter=397; tx_frequency=868000000
401;H=64;T=30;Hs=39.00962;sp=2;sf=7;rx_timestamp=493394935; rssi=-125; snr=-11.0; sfrx=7; sftx=7; tx_trials=0; tx_power=2; tx_time_on_air=78; tx_counter=401; tx_frequency=868000000
405;H=64;T=30;Hs=38.61774;sp=2;sf=7;rx_timestamp=493394935; rssi=-125; snr=-11.0; sfrx=7; sftx=7; tx_trials=0; tx_power=2; tx_time_on_air=78; tx_counter=405; tx_frequency=868000000
409;H=65;T=30;Hs=69.04168;sp=2;sf=7;rx_timestamp=493394935; rssi=-125; snr=-11.0; sfrx=7; sftx=7; tx_trials=0; tx_power=2; tx_time_on_air=78; tx_counter=409; tx_frequency=868000000
413;H=95;T=26;Hs=81.43927;sp=2;sf=7;rx_timestamp=493394935; rssi=-125; snr=-11.0; sfrx=7; sftx=7; tx_trials=0; tx_power=2; tx_time_on_air=78; tx_counter=413; tx_frequency=868000000
417;H=95;T=26;Hs=83.00677;sp=2;sf=7;rx_timestamp=493394935; rssi=-125; snr=-11.0; sfrx=7; sftx=7; tx_trials=0; tx_power=2; tx_time_on_air=78; tx_counter=417; tx_frequency=868000000
421;H=95;T=25;Hs=83.64802;sp=2;sf=7;rx_timestamp=493394935; rssi=-125; snr=-11.0; sfrx=7; sftx=7; tx_trials=0; tx_power=2; tx_time_on_air=78; tx_counter=421; tx_frequency=868000000
425;H=95;T=25;Hs=83.79053;sp=2;sf=7;rx_timestamp=493394935; rssi=-125; snr=-11.0; sfrx=7; sftx=7; tx_trials=0; tx_power=2; tx_time_on_air=78; tx_counter=425; tx_frequency=868000000
429;H=95;T=25;Hs=84.43178;sp=2;sf=7;rx_timestamp=493394935; rssi=-125; snr=-11.0; sfrx=7; sftx=7; tx_trials=0; tx_power=2; tx_time_on_air=78; tx_counter=429; tx_frequency=868000000
433;H=95;T=25;Hs=84.28927;sp=2;sf=7;rx_timestamp=493394935; rssi=-125; snr=-11.0; sfrx=7; sftx=7; tx_trials=0; tx_power=2; tx_time_on_air=78; tx_counter=433; tx_frequency=868000000
437;H=95;T=25;Hs=83.86177;sp=2;sf=7;rx_timestamp=493394935; rssi=-125; snr=-11.0; sfrx=7; sftx=7; tx_trials=0; tx_power=2; tx_time_on_air=78; tx_counter=437; tx_frequency=868000000
441;H=95;T=25;Hs=84.11116;sp=2;sf=7;rx_timestamp=493394935; rssi=-125; snr=-11.0; sfrx=7; sftx=7; tx_trials=0; tx_power=2; tx_time_on_air=78; tx_counter=441; tx_frequency=868000000
445;H=95;T=25;Hs=84.07553;sp=2;sf=7;rx_timestamp=493394935; rssi=-125; snr=-11.0; sfrx=7; sftx=7; tx_trials=0; tx_power=2; tx_time_on_air=78; tx_counter=445; tx_frequency=868000000
449;H=95;T=25;Hs=84.28927;sp=2;sf=7;rx_timestamp=1058507784; rssi=-129; snr=-11.0; sfrx=7; sftx=7; tx_trials=0; tx_power=2; tx_time_on_air=78; tx_counter=449; tx_frequency=868000000
453;H=95;T=26;Hs=83.79053;sp=2;sf=7;rx_timestamp=1058507784; rssi=-129; snr=-11.0; sfrx=7; sftx=7; tx_trials=0; tx_power=2; tx_time_on_air=78; tx_counter=453; tx_frequency=868000000
457;H=95;T=26;Hs=84.00428;sp=2;sf=7;rx_timestamp=1058507784; rssi=-129; snr=-11.0; sfrx=7; sftx=7; tx_trials=0; tx_power=2; tx_time_on_air=78; tx_counter=457; tx_frequency=868000000
461;H=95;T=26;Hs=83.79053;sp=2;sf=7;rx_timestamp=1058507784; rssi=-129; snr=-11.0; sfrx=7; sftx=7; tx_trials=0; tx_power=2; tx_time_on_air=78; tx_counter=461; tx_frequency=868000000
465;H=95;T=26;Hs=83.96865;sp=2;sf=7;rx_timestamp=1058507784; rssi=-129; snr=-11.0; sfrx=7; sftx=7; tx_trials=0; tx_power=2; tx_time_on_air=78; tx_counter=465; tx_frequency=868000000
469;H=95;T=27;Hs=83.71927;sp=2;sf=7;rx_timestamp=1058507784; rssi=-129; snr=-11.0; sfrx=7; sftx=7; tx_trials=0; tx_power=2; tx_time_on_air=78; tx_counter=469; tx_frequency=868000000
473;H=95;T=27;Hs=83.43428;sp=2;sf=7;rx_timestamp=1058507784; rssi=-129; snr=-11.0; sfrx=7; sftx=7; tx_trials=0; tx_power=2; tx_time_on_air=78; tx_counter=473; tx_frequency=868000000
